Pserial	Hserial	Addnum	hhold	PersNo	FinOutC	IndOut	Sex	Age90	Adults	Children	Infants	SampType	psu	NOFHH	Relto01	Relto02	Relto03	Relto04	Relto05	Relto06	Relto07	Relto08	Relto09	Relto10	Relto11	Relto12	ReltoHRP	wt_hhld
101516101	1015161	16	1	1	110	110	2	39	1	0	0	1	2141082	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.941736476945286
101518101	1015181	18	1	1	110	110	2	24	2	2	0	1	2141082	1	96	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	2	1.31125363116381
101518102	1015181	18	1	2	110	110	1	25	2	2	0	1	2141082	1	2	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.31125363116381
101518103	1015181	18	1	3	110	110	2	3	2	2	0	1	2141082	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.31125363116381
101518104	1015181	18	1	4	110	110	2	5	2	2	0	1	2141082	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.31125363116381
101521101	1015211	21	1	1	110	110	2	68	2	0	0	1	2141082	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.901185201326003
101521102	1015211	21	1	2	110	110	1	75	2	0	0	1	2141082	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.901185201326003
101802101	1018021	2	1	1	110	110	1	32	2	2	0	1	2141324	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.959132747441838
101802102	1018021	2	1	2	110	110	2	35	2	2	0	1	2141324	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.959132747441838
101802103	1018021	2	1	3	110	110	1	9	2	2	0	1	2141324	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.959132747441838
101802104	1018021	2	1	4	110	110	1	2	2	2	0	1	2141324	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.959132747441838
101804101	1018041	4	1	1	214	110	1	53	4	0	0	1	2141324	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10304102536003
101804102	1018041	4	1	2	214	440	2	50	4	0	0	1	2141324	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.10304102536003
101804103	1018041	4	1	3	214	110	1	18	4	0	0	1	2141324	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10304102536003
101804104	1018041	4	1	4	214	110	2	16	4	0	0	1	2141324	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10304102536003
101808101	1018081	8	1	1	110	110	2	56	2	0	0	1	2141324	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.01576783370875
101808102	1018081	8	1	2	110	110	1	51	2	0	0	1	2141324	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.01576783370875
101809101	1018091	9	1	1	110	110	2	73	2	0	0	1	2141324	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.833802574355419
101809102	1018091	9	1	2	110	110	1	73	2	0	0	1	2141324	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.833802574355419
101810101	1018101	10	1	1	110	110	1	48	2	0	0	1	2141324	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.920573619761116
101810102	1018101	10	1	2	110	110	2	46	2	0	0	1	2141324	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.920573619761116
101813101	1018131	13	1	1	214	110	1	49	3	1	0	1	2141324	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.923084677552862
101813102	1018131	13	1	2	214	430	2	46	3	1	0	1	2141324	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.923084677552862
101813103	1018131	13	1	3	214	430	1	20	3	1	0	1	2141324	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.923084677552862
101813104	1018131	13	1	4	214	430	2	14	3	1	0	1	2141324	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.923084677552862
101814101	1018141	14	1	1	214	110	1	63	2	0	0	1	2141324	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.0277686173618
101814102	1018141	14	1	2	214	430	2	62	2	0	0	1	2141324	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0277686173618
101816101	1018161	16	1	1	110	110	2	67	1	0	0	1	2141324	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.891256573738647
101818101	1018181	18	1	1	110	110	2	34	1	2	0	1	2141324	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.871646418494024
101818102	1018181	18	1	2	110	110	2	7	1	2	0	1	2141324	1	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.871646418494024
101818103	1018181	18	1	3	110	110	2	4	1	2	0	1	2141324	1	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.871646418494024
101821101	1018211	21	1	1	214	110	1	58	3	0	0	1	2141324	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.14875494784463
101821102	1018211	21	1	2	214	430	2	53	3	0	0	1	2141324	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.14875494784463
101821103	1018211	21	1	3	214	430	1	27	3	0	0	1	2141324	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.14875494784463
101824101	1018241	24	1	1	214	110	2	64	3	0	0	1	2141324	1	96	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.01599109448258
101824102	1018241	24	1	2	214	110	1	50	3	0	0	1	2141324	1	1	96	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.01599109448258
101824103	1018241	24	1	3	214	530	2	90	3	0	0	1	2141324	1	8	12	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	1.01599109448258
101902101	1019021	2	1	1	110	110	1	69	1	0	0	1	2141312	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.978655710156065
101903101	1019031	3	1	1	110	110	2	33	2	2	0	1	2141312	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.05657829211813
101903102	1019031	3	1	2	110	110	1	36	2	2	0	1	2141312	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.05657829211813
101903103	1019031	3	1	3	110	110	1	8	2	2	0	1	2141312	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.05657829211813
101903104	1019031	3	1	4	110	110	1	3	2	2	0	1	2141312	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.05657829211813
101906101	1019061	6	1	1	110	110	2	69	4	0	0	1	2141312	1	96	8	8	20	-1	-1	-1	-1	-1	-1	-1	-1	96	1.33561049986721
101906102	1019061	6	1	2	110	110	1	44	4	0	0	1	2141312	1	3	96	14	8	-1	-1	-1	-1	-1	-1	-1	-1	3	1.33561049986721
101906103	1019061	6	1	3	110	110	1	42	4	0	0	1	2141312	1	3	14	96	21	-1	-1	-1	-1	-1	-1	-1	-1	3	1.33561049986721
101906104	1019061	6	1	4	110	110	1	21	4	0	0	1	2141312	1	19	3	21	96	-1	-1	-1	-1	-1	-1	-1	-1	19	1.33561049986721
101908101	1019081	8	1	1	110	110	2	39	2	1	0	1	2141312	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.09107387777675
101908102	1019081	8	1	2	110	110	1	40	2	1	0	1	2141312	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.09107387777675
101908103	1019081	8	1	3	110	110	1	15	2	1	0	1	2141312	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.09107387777675
101909101	1019091	9	1	1	214	540	1	32	2	0	0	1	2141312	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.30483621738479
101909102	1019091	9	1	2	214	110	2	28	2	0	0	1	2141312	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.30483621738479
101910101	1019101	10	1	1	110	110	2	29	2	0	0	1	2141312	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.30483621738479
101910102	1019101	10	1	2	110	110	1	30	2	0	0	1	2141312	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.30483621738479
101916101	1019161	16	1	1	214	110	1	63	2	3	0	1	2141312	1	96	1	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	.790474962296979
101916102	1019161	16	1	2	214	430	2	36	2	3	0	1	2141312	1	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	1	.790474962296979
101916103	1019161	16	1	3	214	-1	2	12	2	3	0	1	2141312	1	3	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	.790474962296979
101916104	1019161	16	1	4	214	430	1	10	2	3	0	1	2141312	1	3	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	.790474962296979
101916105	1019161	16	1	5	214	430	1	10	2	3	0	1	2141312	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	.790474962296979
101918101	1019181	18	1	1	110	110	2	30	2	1	1	1	2141312	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.12223655345325
101918102	1019181	18	1	2	110	110	1	31	2	1	1	1	2141312	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.12223655345325
101918103	1019181	18	1	3	110	110	2	2	2	1	1	1	2141312	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.12223655345325
101918104	1019181	18	1	4	110	110	1	1	2	1	1	1	2141312	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.12223655345325
101919101	1019191	19	1	1	110	110	2	24	1	1	0	1	2141312	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.08985372662417
101919102	1019191	19	1	2	110	110	2	4	1	1	0	1	2141312	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.08985372662417
101921101	1019211	21	1	1	214	110	2	29	2	3	0	1	2141312	1	96	1	8	8	8	-1	-1	-1	-1	-1	-1	-1	1	.976859391633463
101921102	1019211	21	1	2	214	590	1	42	2	3	0	1	2141312	1	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	.976859391633463
101921103	1019211	21	1	3	214	110	2	7	2	3	0	1	2141312	1	3	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	.976859391633463
101921104	1019211	21	1	4	214	-1	1	5	2	3	0	1	2141312	1	3	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	.976859391633463
101921105	1019211	21	1	5	214	110	2	3	2	3	0	1	2141312	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	.976859391633463
101924101	1019241	24	1	1	110	110	1	26	1	0	0	1	2141312	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.29014182678458
102002101	1020021	2	1	1	110	110	2	55	2	0	0	1	2141337	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.0277686173618
102002102	1020021	2	1	2	110	110	1	60	2	0	0	1	2141337	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0277686173618
102003101	1020031	3	1	1	110	110	2	89	1	0	0	1	2141337	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0261756392222
102004101	1020041	4	1	1	110	110	1	71	2	0	0	1	2141337	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.833802574355419
102004102	1020041	4	1	2	110	110	2	68	2	0	0	1	2141337	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.833802574355419
102007101	1020071	7	1	1	110	110	1	87	1	0	0	1	2141337	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.985403279920975
102008101	1020081	8	1	1	110	110	2	38	2	1	1	1	2141337	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.894237720097831
102008102	1020081	8	1	2	110	110	1	37	2	1	1	1	2141337	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.894237720097831
102008103	1020081	8	1	3	110	110	1	2	2	1	1	1	2141337	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.894237720097831
102008104	1020081	8	1	4	110	110	1	0	2	1	1	1	2141337	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.894237720097831
102009101	1020091	9	1	1	214	110	1	43	3	0	0	1	2141337	1	96	1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.1388486354492
102009102	1020091	9	1	2	214	110	2	44	3	0	0	1	2141337	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.1388486354492
102009103	1020091	9	1	3	214	430	1	20	3	0	0	1	2141337	1	22	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	1.1388486354492
102010101	1020101	10	1	1	110	110	2	49	2	0	0	1	2141337	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.920573619761116
102010102	1020101	10	1	2	110	110	1	53	2	0	0	1	2141337	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.920573619761116
102013101	1020131	13	1	1	214	110	1	50	3	1	0	1	2141337	1	96	1	8	9	-1	-1	-1	-1	-1	-1	-1	-1	96	.898293370161814
102013102	1020131	13	1	2	214	430	2	48	3	1	0	1	2141337	1	1	96	8	9	-1	-1	-1	-1	-1	-1	-1	-1	1	.898293370161814
102013103	1020131	13	1	3	214	340	1	20	3	1	0	1	2141337	1	3	3	96	22	-1	-1	-1	-1	-1	-1	-1	-1	3	.898293370161814
102013104	1020131	13	1	4	214	110	2	7	3	1	0	1	2141337	1	4	4	22	96	-1	-1	-1	-1	-1	-1	-1	-1	4	.898293370161814
102016101	1020161	16	1	1	110	110	2	47	2	2	0	1	2141337	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.851721129197592
102016102	1020161	16	1	2	110	110	1	45	2	2	0	1	2141337	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.851721129197592
102016103	1020161	16	1	3	110	110	1	11	2	2	0	1	2141337	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.851721129197592
102016104	1020161	16	1	4	110	110	1	10	2	2	0	1	2141337	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.851721129197592
102018101	1020181	18	1	1	110	110	2	27	2	2	1	1	2141337	1	96	2	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	.986514141060422
102018102	1020181	18	1	2	110	110	1	32	2	2	1	1	2141337	1	2	96	22	8	8	-1	-1	-1	-1	-1	-1	-1	2	.986514141060422
102018103	1020181	18	1	3	110	110	2	7	2	2	1	1	2141337	1	3	22	96	14	14	-1	-1	-1	-1	-1	-1	-1	3	.986514141060422
102018104	1020181	18	1	4	110	110	1	3	2	2	1	1	2141337	1	3	3	14	96	13	-1	-1	-1	-1	-1	-1	-1	3	.986514141060422
102018105	1020181	18	1	5	110	-1	2	0	2	2	1	1	2141337	1	3	3	14	13	96	-1	-1	-1	-1	-1	-1	-1	3	.986514141060422
102019101	1020191	19	1	1	110	110	2	69	1	0	0	1	2141337	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.891256573738647
102102101	1021021	2	1	1	110	110	2	67	2	0	0	1	2141158	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.423225657491871
102102102	1021021	2	1	2	110	110	1	68	2	0	0	1	2141158	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.423225657491871
102104101	1021041	4	1	1	110	110	2	36	2	2	0	1	2141158	1	96	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.425335395606414
102104102	1021041	4	1	2	110	110	1	44	2	2	0	1	2141158	1	2	96	11	8	-1	-1	-1	-1	-1	-1	-1	-1	2	.425335395606414
102104103	1021041	4	1	3	110	110	1	7	2	2	0	1	2141158	1	3	6	96	14	-1	-1	-1	-1	-1	-1	-1	-1	3	.425335395606414
102104104	1021041	4	1	4	110	110	2	2	2	2	0	1	2141158	1	3	3	14	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.425335395606414
102106101	1021061	6	1	1	214	110	2	17	2	0	1	1	2141158	1	96	3	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.4487890160962
102106102	1021061	6	1	2	214	430	2	48	2	0	1	1	2141158	1	8	96	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.4487890160962
102106103	1021061	6	1	3	214	110	1	1	2	0	1	1	2141158	1	3	19	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	.4487890160962
102107101	1021071	7	1	1	214	110	2	66	2	0	0	1	2141158	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.467929327696224
102107102	1021071	7	1	2	214	430	1	64	2	0	0	1	2141158	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.467929327696224
102108101	1021081	8	1	1	110	110	2	62	2	0	0	1	2141158	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.471841180840539
102108102	1021081	8	1	2	110	110	1	69	2	0	0	1	2141158	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.471841180840539
102109101	1021091	9	1	1	110	110	2	38	2	1	0	1	2141158	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.478953195788679
102109102	1021091	9	1	2	110	110	1	35	2	1	0	1	2141158	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.478953195788679
102109103	1021091	9	1	3	110	110	2	2	2	1	0	1	2141158	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.478953195788679
102110101	1021101	10	1	1	110	110	2	58	2	0	0	1	2141158	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.52167987605679
102110102	1021101	10	1	2	110	110	1	62	2	0	0	1	2141158	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.52167987605679
102111101	1021111	11	1	1	110	110	1	28	1	0	0	1	2141158	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.670633782150944
102113101	1021131	13	1	1	110	110	2	78	1	0	0	1	2141158	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.543892200388967
102116101	1021161	16	1	1	110	110	2	74	1	0	0	1	2141158	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.47238256916754
102119101	1021191	19	1	1	214	110	2	33	2	1	1	1	2141158	1	96	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.442284709136913
102119102	1021191	19	1	2	214	430	1	20	2	1	1	1	2141158	1	2	96	11	8	-1	-1	-1	-1	-1	-1	-1	-1	2	.442284709136913
102119103	1021191	19	1	3	214	110	2	12	2	1	1	1	2141158	1	3	6	96	14	-1	-1	-1	-1	-1	-1	-1	-1	3	.442284709136913
102119104	1021191	19	1	4	214	110	1	0	2	1	1	1	2141158	1	3	3	14	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.442284709136913
102121101	1021211	21	1	1	214	110	2	55	2	0	0	1	2141158	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.622018612579709
102121102	1021211	21	1	2	214	430	1	29	2	0	0	1	2141158	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.622018612579709
102124101	1021241	24	1	1	110	110	2	18	1	0	0	1	2141158	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.607501872678139
102303101	1023031	3	1	1	214	110	2	28	2	2	0	1	2141334	1	96	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	2	1.00980390817146
102303102	1023031	3	1	2	214	430	1	38	2	2	0	1	2141334	1	2	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.00980390817146
102303103	1023031	3	1	3	214	110	2	4	2	2	0	1	2141334	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.00980390817146
102303104	1023031	3	1	4	214	110	1	2	2	2	0	1	2141334	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.00980390817146
102304101	1023041	4	1	1	110	110	1	66	1	0	0	1	2141334	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.964253811851959
102306101	1023061	6	1	1	214	110	2	31	2	1	0	1	2141334	1	96	2	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.17353809114108
102306102	1023061	6	1	2	214	430	1	30	2	1	0	1	2141334	1	2	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.17353809114108
102306103	1023061	6	1	3	214	110	1	7	2	1	0	1	2141334	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.17353809114108
102314101	1023141	14	1	1	110	110	2	64	1	0	0	1	2141334	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.998231358494152
102316101	1023161	16	1	1	214	110	2	51	3	0	0	1	2141334	1	96	8	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.981273010032289
102316102	1023161	16	1	2	214	430	1	24	3	0	0	1	2141334	1	3	96	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.981273010032289
102316103	1023161	16	1	3	214	430	1	50	3	0	0	1	2141334	1	2	11	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.981273010032289
102318101	1023181	18	1	1	214	110	2	46	3	0	0	1	2141334	1	96	2	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.11529598449184
102318102	1023181	18	1	2	214	110	1	42	3	0	0	1	2141334	1	2	96	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.11529598449184
102318103	1023181	18	1	3	214	430	1	23	3	0	0	1	2141334	1	3	6	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.11529598449184
102319101	1023191	19	1	1	214	110	2	33	3	2	0	1	2141334	1	96	2	21	8	8	-1	-1	-1	-1	-1	-1	-1	2	1.06728610089473
102319102	1023191	19	1	2	214	340	1	41	3	2	0	1	2141334	1	2	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	1.06728610089473
102319103	1023191	19	1	3	214	340	1	17	3	2	0	1	2141334	1	21	3	96	14	14	-1	-1	-1	-1	-1	-1	-1	3	1.06728610089473
102319104	1023191	19	1	4	214	110	1	8	3	2	0	1	2141334	1	3	3	14	96	13	-1	-1	-1	-1	-1	-1	-1	3	1.06728610089473
102319105	1023191	19	1	5	214	110	2	5	3	2	0	1	2141334	1	3	3	14	13	96	-1	-1	-1	-1	-1	-1	-1	3	1.06728610089473
102411101	1024111	11	1	1	110	110	2	60	2	0	0	1	2141473	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.05318191990727
102411102	1024111	11	1	2	110	110	1	60	2	0	0	1	2141473	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.05318191990727
102414101	1024141	14	1	1	110	110	1	72	2	0	0	1	2141473	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.854419797883394
102414102	1024141	14	1	2	110	110	2	69	2	0	0	1	2141473	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.854419797883394
102416101	1024161	16	1	1	110	110	2	63	2	0	0	1	2141473	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.952566202868001
102416102	1024161	16	1	2	110	110	1	66	2	0	0	1	2141473	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.952566202868001
102419101	1024191	19	1	1	110	110	1	57	2	2	0	1	2141473	1	96	1	9	9	-1	-1	-1	-1	-1	-1	-1	-1	96	.820038346267372
102419102	1024191	19	1	2	110	110	2	50	2	2	0	1	2141473	1	1	96	9	9	-1	-1	-1	-1	-1	-1	-1	-1	1	.820038346267372
102419103	1024191	19	1	3	110	110	2	11	2	2	0	1	2141473	1	4	4	96	17	-1	-1	-1	-1	-1	-1	-1	-1	4	.820038346267372
102419104	1024191	19	1	4	110	110	2	8	2	2	0	1	2141473	1	4	4	17	96	-1	-1	-1	-1	-1	-1	-1	-1	4	.820038346267372
102421101	1024211	21	1	1	110	110	1	41	2	1	1	1	2141473	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.945639023021751
102421102	1024211	21	1	2	110	110	2	39	2	1	1	1	2141473	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.945639023021751
102421103	1024211	21	1	3	110	110	1	8	2	1	1	1	2141473	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.945639023021751
102421104	1024211	21	1	4	110	110	2	1	2	1	1	1	2141473	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.945639023021751
102424101	1024241	24	1	1	110	110	2	27	2	2	0	1	2141473	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.11189395184205
102424102	1024241	24	1	2	110	110	1	29	2	2	0	1	2141473	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.11189395184205
102424103	1024241	24	1	3	110	110	1	7	2	2	0	1	2141473	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.11189395184205
102424104	1024241	24	1	4	110	110	2	5	2	2	0	1	2141473	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.11189395184205
102503101	1025031	3	1	1	110	110	1	59	3	0	0	1	2141165	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.2737252476408
102503102	1025031	3	1	2	110	110	2	56	3	0	0	1	2141165	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.2737252476408
102503103	1025031	3	1	3	110	110	1	31	3	0	0	1	2141165	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.2737252476408
102506101	1025061	6	1	1	110	110	1	71	1	0	0	1	2141165	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.972737721257763
102507101	1025071	7	1	1	110	110	2	44	2	1	0	1	2141165	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.989455501065223
102507102	1025071	7	1	2	110	110	1	38	2	1	0	1	2141165	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.989455501065223
102507103	1025071	7	1	3	110	110	1	8	2	1	0	1	2141165	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.989455501065223
102509101	1025091	9	1	1	110	110	2	43	1	1	0	1	2141165	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.83909747955336
102509102	1025091	9	1	2	110	110	2	7	1	1	0	1	2141165	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.83909747955336
102513101	1025131	13	1	1	110	110	2	73	2	0	0	1	2141165	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.863875615538443
102513102	1025131	13	1	2	110	110	1	75	2	0	0	1	2141165	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.863875615538443
102514101	1025141	14	1	1	110	110	2	54	2	0	0	1	2141165	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.939983155987611
